ID,Asset Name,Code,Project,Client,Project Activity,Activity Description,Duration (Hours),Duration (Days),Time Begin UTC,Time End UTC,URL
2021,DB520 (287.11),AMR016DRI-FIS287,Anglo American Brazil - Instalação Inclinômetros Geotechnics,Anglo American Brazil,Falta insumos/ferramentas,Falta de água para prosseguimento das perfurações,3.8,0.2,24-Nov-21 11:15,24-Nov-21 15:00,https://dome.fugro.com/operations/ddpr/project/2021/dpr?d=2021-11-24
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"USV sailing in to port
ROV non-operational - comms unstable
USV operational in current sea conditions without Seakeeper",8.6,0.4,24-Nov-21 02:36,24-Nov-21 11:12,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-24
2028,HOS Warland,02.21000708,LMRP Recovery,DeepOcean US,Downtime Other,Changing out HD55 AAE 935 beacon. Tracking very eratic and depth was sonsitantly shallow and eratic. Previously changed channel and verify for obstruction of signal with now improvments.,0.0,0.0,23-Nov-21 23:50,23-Nov-21 23:50,https://dome.fugro.com/operations/ddpr/project/2028/dpr?d=2021-11-23
2516,Fugro Equator,F173958MGP,Fugro Equator - Overhead Standby,FUGRO APAC MGP Internal Overhead / Resource Planning,Idle in Port (Stdby between Projects),Stdby A/S LOSB. Premob for PTTEP MMR project,24.0,1.0,22-Nov-21 16:00,23-Nov-21 16:00,https://dome.fugro.com/operations/ddpr/project/2516/dpr?d=2021-11-23
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"Finish of reterm & comp up system, deck checks, fit thruster guards, lift ROV into water and harbour wet test",3.5,0.1,23-Nov-21 07:00,23-Nov-21 10:30,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-23
2516,Fugro Equator,F173958MGP,Fugro Equator - Overhead Standby,FUGRO APAC MGP Internal Overhead / Resource Planning,Idle in Port (Stdby between Projects),Stdby A/S LOSB. Demob from S-KOR projects,24.0,1.0,21-Nov-21 16:00,22-Nov-21 16:00,https://dome.fugro.com/operations/ddpr/project/2516/dpr?d=2021-11-22
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,Transit back to Port - ROV tether damaged during recovery,7.9,0.3,22-Nov-21 01:25,22-Nov-21 09:20,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-22
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,"Re Run line SC121S-U055   HDG 158   Max FA -4   -   Run for UHR Only
Counted previously in 18 Nov DPR - Line was run and rejected UHR due to sparker technical issue",1.6,0.1,21-Nov-21 15:36,21-Nov-21 17:09,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-11-21
2516,Fugro Equator,F173958MGP,Fugro Equator - Overhead Standby,FUGRO APAC MGP Internal Overhead / Resource Planning,Idle in Port (Stdby between Projects),Stdby A/S LOSB. Demob from S-KOR projects.,24.0,1.0,20-Nov-21 16:00,21-Nov-21 16:00,https://dome.fugro.com/operations/ddpr/project/2516/dpr?d=2021-11-21
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Turn to next line,0.7,0.0,21-Nov-21 14:53,21-Nov-21 15:36,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-11-21
1899,VH-KPG_System-004,140776-EQ3-LiDAR,Energy Queensland - AUS - Cycle 7 + Hosting 2019-2023 - Power - Area 3,Energy Queensland Limited,Downtime - Other,Operator unavailable,8.0,0.3,20-Nov-21 22:00,21-Nov-21 06:00,https://dome.fugro.com/operations/ddpr/project/1899/dpr?d=2021-11-21
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,Investigating ROV comms issue,1.4,0.1,20-Nov-21 18:36,20-Nov-21 19:58,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-20
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Checking the sparker and re-terminate connectors,1.1,0.0,18-Nov-21 19:45,18-Nov-21 20:50,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-11-18
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Recover Sparker to check,1.4,0.1,18-Nov-21 18:20,18-Nov-21 19:45,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-11-18
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"ROV fault-finding - Power issue with new DCDC Junction box, unstable supply - investigating power loss with demand - swapping and bypassed components to establish faulty unit, but Line Insulation fault present on Output boards - reverted back to 330VDC surface supply (as per previous operations) - system deck tested correct - ROV lifted back into USV",12.0,0.5,18-Nov-21 07:00,18-Nov-21 19:00,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-18
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,"Run line SC121S-U082A   HDG 158
The line is to compare the UHR data acquired now to previously acquired",1.5,0.1,18-Nov-21 16:53,18-Nov-21 18:20,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-11-18
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Turn to line SC121S-U082 as a test line to compare current UHR data to previously acquired on 29 October,1.2,0.1,18-Nov-21 15:39,18-Nov-21 16:53,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-11-18
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,"Re-Run line SC121S-U079_1   HDG 338   From SP 2500
Line is merged to line acquired before - Line is rejected due to Sparker issue affecting UHR data quality",0.9,0.0,18-Nov-21 14:48,18-Nov-21 15:39,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-11-18
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"In harbour tests of ROV - power issue discovered, fluctuating current/power draw in water, and loss of ROV comms at increased power - Software & Technical support online to assist with fault-finding, nothing conclusive found - ROV to be removed from water for further investigation",1.5,0.1,17-Nov-21 17:30,17-Nov-21 19:00,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-17
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown LOC,Communications & Fortigate Firewall failover tests - PDU supply rewiring & power failover tests,4.5,0.2,17-Nov-21 13:00,17-Nov-21 17:30,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-17
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"ROV tether reterm, fitting of new DCDC converter & switching PDU back to 720VDC supply - full set of deck tests carried out - ROV lifted back into the sled",6.0,0.3,17-Nov-21 07:00,17-Nov-21 13:00,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-17
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,"Run line SC121S-U042   HDG 158
Line is aborted due to sparker stopped firing
Turn back to SOL",1.9,0.1,17-Nov-21 06:44,17-Nov-21 08:39,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-11-17
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"Relocate USV to alongside Emms Wrestler, lift ROV out of water, commence tether retermination, awaiting delivery of new DCDC convertor / USV post operation maintenance checks",5.0,0.2,16-Nov-21 14:00,16-Nov-21 19:00,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-16
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"LARS sled fault investigations & repairs / ROV tests in harbour to confirm fully operation of sensors - tether damage assessment, requires retermination / USV power supply checks to inverters - noticed incorrect PDU connections, vessel powered supplies paired incorrectly for optimum back-up & usage, rewiring and switchover testing",6.0,0.3,16-Nov-21 08:00,16-Nov-21 14:00,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-16
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"Unable to fully lower LARS sled, so unable to recover ROV into USV - decision made to tether ROV into back of vessel and slowly transit back to sheltered water",1.5,0.1,15-Nov-21 18:33,15-Nov-21 20:02,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-15
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,ROV on deck for software reboot,0.3,0.0,14-Nov-21 21:45,14-Nov-21 22:00,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-14
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"Smartrak tests & trials (deck, in water) to establish full functionality - system & sensors appear fully operational, however data acquisition tests inconclusive",4.0,0.2,14-Nov-21 10:00,14-Nov-21 14:00,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-14
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,Further investigation into settings being carried out,0.7,0.0,12-Nov-21 23:20,13-Nov-21 00:00,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-12
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,Software update & investigating Smartrak setup - in contact/Teams meeting with Ashtead (system supplier) through day to establish system functionality,3.1,0.1,12-Nov-21 20:00,12-Nov-21 23:06,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-12
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"Issue with sensor data integration from ROV software into Starfix, Starfix memory leakage causing delay. Technical support investigated and corrected.",2.3,0.1,12-Nov-21 09:55,12-Nov-21 12:10,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-12
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"Carried out 3 dives, however, software issues prevented successful completion of calibrations",3.4,0.1,10-Nov-21 12:13,10-Nov-21 15:35,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-10
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,Unable to install ROV into USV - UMS winch would not rotate to enable spooling on of tether. Started investigations into issue.,2.0,0.1,09-Nov-21 18:00,09-Nov-21 20:00,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-09
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"Continued ROV fault investigation and bypass solution. Located issue preventing bypass, corrected and tested system. ROV functioning with 330VDC input. Full set of deck and sensor checks carried out. Reinstalled JBs and refilled with oil. Decks checks carried out again. Preparations for installing ROV back into USV.",11.0,0.5,09-Nov-21 07:00,09-Nov-21 18:00,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-09
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,ROV power fault investigations - support & investigations from Holland and Singapore requested and ongoing,12.0,0.5,07-Nov-21 07:00,07-Nov-21 19:00,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-07
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,Investigating ROV power issues. Repairs to anchor windlass & modifications to gypsy wheel and fairlead.,12.0,0.5,06-Nov-21 07:00,06-Nov-21 19:00,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-06
2516,Fugro Equator,F173958MGP,Fugro Equator - Overhead Standby,FUGRO APAC MGP Internal Overhead / Resource Planning,Idle in Port (Stdby between Projects),Stdby A/S Ulsan Port. Demob from S-KOR projects,24.0,1.0,03-Nov-21 16:00,04-Nov-21 16:00,https://dome.fugro.com/operations/ddpr/project/2516/dpr?d=2021-11-04
2516,Fugro Equator,F173958MGP,Fugro Equator - Overhead Standby,FUGRO APAC MGP Internal Overhead / Resource Planning,Idle in Port (Stdby between Projects),Stdby A/S Ulsan Port. Demob from S-KOR projects,24.0,1.0,02-Nov-21 16:00,03-Nov-21 16:00,https://dome.fugro.com/operations/ddpr/project/2516/dpr?d=2021-11-03
2516,Fugro Equator,F173958MGP,Fugro Equator - Overhead Standby,FUGRO APAC MGP Internal Overhead / Resource Planning,Idle in Port (Stdby between Projects),Stdby A/S Ulsan Port. Demob from S-KOR projects,24.0,1.0,01-Nov-21 16:00,02-Nov-21 16:00,https://dome.fugro.com/operations/ddpr/project/2516/dpr?d=2021-11-02
2516,Fugro Equator,F173958MGP,Fugro Equator - Overhead Standby,FUGRO APAC MGP Internal Overhead / Resource Planning,Idle in Port (Stdby between Projects),Stdby A/S Ulsan Port. Demob from S-KOR projects,24.0,1.0,31-Oct-21 16:00,01-Nov-21 16:00,https://dome.fugro.com/operations/ddpr/project/2516/dpr?d=2021-11-01
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown LOC,CTD probe/SV profile tests in harbour and file data transfer confirmation tests,1.0,0.0,01-Nov-21 13:00,01-Nov-21 14:00,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-01
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,Working with software support to establish comms with Smartrak Innovatum,1.0,0.0,01-Nov-21 12:00,01-Nov-21 13:00,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-01
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROC,G-SAVI software issue - Sea-Kit checked and updated,0.8,0.0,31-Oct-21 19:00,31-Oct-21 19:45,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-10-31
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"Unable to get ROV fully functional due to software issues in order to carry out 1st dive to obtain SV profile of water column using ROV mounted UV-SVP sensor - software support online, problem rectified",3.8,0.2,31-Oct-21 13:00,31-Oct-21 16:45,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-10-31
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown LOC,"Numerous deployments of CTD probe carried out, but unable to gain correct data",0.5,0.0,31-Oct-21 12:30,31-Oct-21 13:00,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-10-31
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"Relocate USV to other side jetty, lift ROV out of water using Wrestler Hiab on to jetty, replace ROV aft thruster, manufacture and fit aft bumper bar to ROV to protect aft thruster, lift ROV back into sled",3.0,0.1,30-Oct-21 07:30,30-Oct-21 10:30,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-10-30
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"Damage to aft thruster - to be removed from water tomorrow and replaced, bumper bar to be fitted",1.0,0.0,29-Oct-21 18:00,29-Oct-21 19:00,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-10-29
1929,Fugro Frontier,176446,FRO / Van Oord Netherlands Hollandse Kust Noord OWF UXO Survey,Van Oord Offshore Wind Projects BV,Operations for other project,Transit to HKN,1.9,0.1,25-Oct-21 07:50,25-Oct-21 09:45,https://dome.fugro.com/operations/ddpr/project/1929/dpr?d=2021-10-25
1929,Fugro Frontier,176446,FRO / Van Oord Netherlands Hollandse Kust Noord OWF UXO Survey,Van Oord Offshore Wind Projects BV,Operations for other project,Survey on HKW,1.5,0.1,25-Oct-21 06:23,25-Oct-21 07:50,https://dome.fugro.com/operations/ddpr/project/1929/dpr?d=2021-10-25
1929,Fugro Frontier,176446,FRO / Van Oord Netherlands Hollandse Kust Noord OWF UXO Survey,Van Oord Offshore Wind Projects BV,Operations for other project,Waiting for daylight,3.7,0.2,25-Oct-21 02:40,25-Oct-21 06:23,https://dome.fugro.com/operations/ddpr/project/1929/dpr?d=2021-10-25
1929,Fugro Frontier,176446,FRO / Van Oord Netherlands Hollandse Kust Noord OWF UXO Survey,Van Oord Offshore Wind Projects BV,Operations for other project,Transit to HKW,3.5,0.1,24-Oct-21 23:12,25-Oct-21 02:40,https://dome.fugro.com/operations/ddpr/project/1929/dpr?d=2021-10-25
1644,Despina,DES-149,Despina (Fugro charter),Fugro Resource Movements,Vessel Idle,"Idle Kristiansund, NOR. Between projects 200415 Technip Linnorm and AkerBP Rondeslottet",24.0,1.0,23-Oct-21 22:00,24-Oct-21 22:00,https://dome.fugro.com/operations/ddpr/project/1644/dpr?d=2021-10-24
1644,Despina,DES-149,Despina (Fugro charter),Fugro Resource Movements,Vessel Idle,"Idle Kristiansund, NOR. Between projects 200415 Technip Linnorm and AkerBP Rondeslottet",24.0,1.0,22-Oct-21 22:00,23-Oct-21 22:00,https://dome.fugro.com/operations/ddpr/project/1644/dpr?d=2021-10-23
1644,Despina,DES-149,Despina (Fugro charter),Fugro Resource Movements,Vessel Idle,"Idle Kristiansund, NOR. Between projects 200415 Technip Linnorm and AkerBP Rondeslottet",24.0,1.0,21-Oct-21 22:00,22-Oct-21 22:00,https://dome.fugro.com/operations/ddpr/project/1644/dpr?d=2021-10-22
1644,Despina,DES-149,Despina (Fugro charter),Fugro Resource Movements,Vessel Idle,"Idle Kristiansund, NOR. Between projects 200415 Technip Linnorm and AkerBP Rondeslottet",14.0,0.6,21-Oct-21 08:00,21-Oct-21 22:00,https://dome.fugro.com/operations/ddpr/project/1644/dpr?d=2021-10-21
2021,DB520 (287.11),AMR016DRI-FIS287,Anglo American Brazil - Instalação Inclinômetros Geotechnics,Anglo American Brazil,Falta insumos/ferramentas,Parado devido a falta de água,2.0,0.1,20-Oct-21 18:28,20-Oct-21 20:30,https://dome.fugro.com/operations/ddpr/project/2021/dpr?d=2021-10-20
1950,Handin Tide,02.21000461,MBE Survey & Equipment Testing,ODS,Downtime,S/B on weather for ROV diving operations to commence,0.7,0.0,14-Oct-21 10:30,14-Oct-21 11:14,https://dome.fugro.com/operations/ddpr/project/1950/dpr?d=2021-10-14
1898,Kobi Ruegg,5711,BP Raven Subsea Assets Inspection,BP Egypt Company,Breakdown ROV,ROV recovered to deck for maintenance.,1.8,0.1,07-Oct-21 11:38,07-Oct-21 13:28,https://dome.fugro.com/operations/ddpr/project/1898/dpr?d=2021-10-07
1894,Deep Drive,VRD028,Vale Brazil Deep Drive FNLM Stg 2+3 CPT,VALE S.A,Falta insumos/ferramentas,"Aguardando o caminhão Munck para entregar as coils, o turno do motorista encerrou e a coil será colocada amanhã",1.8,0.1,06-Oct-21 19:00,06-Oct-21 20:45,https://dome.fugro.com/operations/ddpr/project/1894/dpr?d=2021-10-06
1898,Kobi Ruegg,5711,BP Raven Subsea Assets Inspection,BP Egypt Company,Breakdown ROV,ROV Maintenance conducted - spare camera had water leakage,1.5,0.1,06-Oct-21 05:31,06-Oct-21 07:00,https://dome.fugro.com/operations/ddpr/project/1898/dpr?d=2021-10-06
2021,DB520 (287.11),AMR016DRI-FIS287,Anglo American Brazil - Instalação Inclinômetros Geotechnics,Anglo American Brazil,Falha procedimento,Tentando destrancar o furo PW,4.7,0.2,04-Oct-21 15:50,04-Oct-21 20:30,https://dome.fugro.com/operations/ddpr/project/2021/dpr?d=2021-10-04
2021,DB520 (287.11),AMR016DRI-FIS287,Anglo American Brazil - Instalação Inclinômetros Geotechnics,Anglo American Brazil,Falha procedimento,Tentando destrancar o furo PW,3.3,0.1,04-Oct-21 11:30,04-Oct-21 14:50,https://dome.fugro.com/operations/ddpr/project/2021/dpr?d=2021-10-04
2021,DB520 (287.11),AMR016DRI-FIS287,Anglo American Brazil - Instalação Inclinômetros Geotechnics,Anglo American Brazil,Falta insumos/ferramentas,Abastecimento Sonda,0.2,0.0,01-Oct-21 11:30,01-Oct-21 11:40,https://dome.fugro.com/operations/ddpr/project/2021/dpr?d=2021-10-01
1898,Kobi Ruegg,5711,BP Raven Subsea Assets Inspection,BP Egypt Company,Breakdown ROV,ROV Dive # 4,0.1,0.0,28-Sep-21 13:55,28-Sep-21 14:00,https://dome.fugro.com/operations/ddpr/project/1898/dpr?d=2021-09-28
1898,Kobi Ruegg,5711,BP Raven Subsea Assets Inspection,BP Egypt Company,Breakdown ROV,Preparing ROV for next dive,0.7,0.0,28-Sep-21 13:11,28-Sep-21 13:55,https://dome.fugro.com/operations/ddpr/project/1898/dpr?d=2021-09-28
1898,Kobi Ruegg,5711,BP Raven Subsea Assets Inspection,BP Egypt Company,Breakdown ROV,ROV  on deck - repair of the tether  goose neck guide - logged as allowable  2hr per day maintenance period.,2.0,0.1,28-Sep-21 11:13,28-Sep-21 13:11,https://dome.fugro.com/operations/ddpr/project/1898/dpr?d=2021-09-28
1898,Kobi Ruegg,5711,BP Raven Subsea Assets Inspection,BP Egypt Company,Breakdown ROV,ROV recovered to deck to check for problem,0.5,0.0,28-Sep-21 10:43,28-Sep-21 11:13,https://dome.fugro.com/operations/ddpr/project/1898/dpr?d=2021-09-28
